State_Name,District_Name,year,Season,Crop,Area,Production,rainfall_total,rainfall_days,avg_temp,max_temp,min_temp,soil_ph,soil_organic_carbon,soil_nitrogen,soil_phosphorus,soil_potassium,Yield_qha
telangana ,Medak,2010,Rabi       ,rice,62644.0,229026.0,1067.55,161.0,25.177704918032788,35.68,20.23,7.2,3.8,245,15,180,3.655992593065577
telangana ,Medak,2011,Kharif     ,rice,90400.0,285575.0,664.63,142.0,25.303005464480872,31.31,20.99,7.2,3.8,245,15,180,3.159015486725664
telangana ,Medak,2011,Rabi       ,rice,46632.0,121383.0,664.63,142.0,25.303005464480872,31.31,20.99,7.2,3.8,245,15,180,2.6029979413278435
telangana ,Medak,2013,Kharif     ,rice,108639.0,393985.0,992.75,154.0,24.21879781420765,28.85,17.63,7.2,3.8,245,15,180,3.626552158985263
telangana ,Medak,2013,Rabi       ,rice,62331.0,230500.0,992.75,154.0,24.21879781420765,28.85,17.63,7.2,3.8,245,15,180,3.6979993903515105
telangana ,Medak,2014,Kharif     ,rice,73983.0,234342.0,540.62,130.0,26.229234972677595,35.89,19.53,7.2,3.8,245,15,180,3.1675114553343335
telangana ,Medak,2014,Rabi       ,rice,36910.0,128742.0,540.62,130.0,26.229234972677595,35.89,19.53,7.2,3.8,245,15,180,3.4879978325657004
telangana ,Nalgonda,1997,Kharif     ,rice,149100.0,369500.0,625.06,165.0,27.78207650273224,36.74,24.29,7.5,3.2,210,10,120,2.478202548625084
telangana ,Nalgonda,1997,Rabi       ,rice,62600.0,150300.0,625.06,165.0,27.78207650273224,36.74,24.29,7.5,3.2,210,10,120,2.400958466453674
telangana ,Nalgonda,1998,Kharif     ,rice,164300.0,491600.0,835.45,159.0,27.246229508196723,39.11,18.27,7.5,3.2,210,10,120,2.9920876445526474
telangana ,Nalgonda,1998,Rabi       ,rice,153700.0,431500.0,835.45,159.0,27.246229508196723,39.11,18.27,7.5,3.2,210,10,120,2.8074170461938843
telangana ,Nalgonda,1999,Kharif     ,rice,175702.0,420279.0,420.93,157.0,27.38857923497268,33.8,21.43,7.5,3.2,210,10,120,2.391998952772308
telangana ,Nalgonda,1999,Rabi       ,rice,63295.0,155769.0,420.93,157.0,27.38857923497268,33.8,21.43,7.5,3.2,210,10,120,2.4610000789951814
telangana ,Nalgonda,2000,Kharif     ,rice,176488.0,560173.0,773.98,146.0,26.536284153005465,30.43,22.69,7.5,3.2,210,10,120,3.17400049861747
telangana ,Nalgonda,2000,Rabi       ,rice,85813.0,236243.0,773.98,146.0,26.536284153005465,30.43,22.69,7.5,3.2,210,10,120,2.7529977975365036
telangana ,Nalgonda,2001,Kharif     ,rice,142660.0,395739.0,643.24,162.0,27.10103825136612,36.03,22.33,7.5,3.2,210,10,120,2.774001121547736
telangana ,Nalgonda,2001,Rabi       ,rice,76927.0,199010.0,643.24,162.0,27.10103825136612,36.03,22.33,7.5,3.2,210,10,120,2.586998063098782
telangana ,Nalgonda,2002,Kharif     ,rice,94008.0,210954.0,564.27,141.0,27.700000000000003,33.55,22.47,7.5,3.2,210,10,120,2.244000510594843
telangana ,Nalgonda,2002,Rabi       ,rice,37660.0,86656.0,564.27,141.0,27.700000000000003,33.55,22.47,7.5,3.2,210,10,120,2.3010090281465745
telangana ,Nalgonda,2003,Kharif     ,rice,62982.0,188631.0,652.04,150.0,27.22819672131148,38.58,21.67,7.5,3.2,210,10,120,2.9949985710202913
telangana ,Nalgonda,2003,Rabi       ,rice,60026.0,169513.0,652.04,150.0,27.22819672131148,38.58,21.67,7.5,3.2,210,10,120,2.8239929363942293
telangana ,Nalgonda,2004,Kharif     ,rice,117401.0,330836.0,492.14,150.0,27.263551912568303,33.67,21.45,7.5,3.2,210,10,120,2.8179998466793297
telangana ,Nalgonda,2004,Rabi       ,rice,75291.0,224292.0,492.14,150.0,27.263551912568303,33.67,21.45,7.5,3.2,210,10,120,2.9790014742797943
telangana ,Nalgonda,2005,Kharif     ,rice,160332.0,456145.0,956.01,165.0,26.347158469945352,34.95,19.39,7.5,3.2,210,10,120,2.845002869046728
telangana ,Nalgonda,2005,Rabi       ,rice,150365.0,482521.0,956.01,165.0,26.347158469945352,34.95,19.39,7.5,3.2,210,10,120,3.2089981046121103
telangana ,Nalgonda,2006,Kharif     ,rice,160003.0,414568.0,789.75,156.0,26.85393442622951,32.74,21.73,7.5,3.2,210,10,120,2.591001418723399
telangana ,Nalgonda,2006,Rabi       ,rice,124273.0,391336.0,789.75,156.0,26.85393442622951,32.74,21.73,7.5,3.2,210,10,120,3.149002599116461
telangana ,Nalgonda,2007,Kharif     ,rice,163000.0,516000.0,796.42,146.0,26.159726775956283,34.64,18.98,7.5,3.2,210,10,120,3.165644171779141
telangana ,Nalgonda,2007,Rabi       ,rice,148000.0,474000.0,796.42,146.0,26.159726775956283,34.64,18.98,7.5,3.2,210,10,120,3.2027027027027026
telangana ,Nalgonda,2008,Kharif     ,rice,193718.0,602657.0,782.45,143.0,26.846284153005463,33.56,19.68,7.5,3.2,210,10,120,3.1110015589671582
telangana ,Nalgonda,2008,Rabi       ,rice,168094.0,547650.0,782.45,143.0,26.846284153005463,33.56,19.68,7.5,3.2,210,10,120,3.2579985008388164
telangana ,Nalgonda,2009,Kharif     ,rice,98690.0,319262.0,634.44,144.0,27.593551912568305,35.63,20.88,7.5,3.2,210,10,120,3.234998480089168
telangana ,Nalgonda,2009,Rabi       ,rice,174740.0,599708.0,634.44,144.0,27.593551912568305,35.63,20.88,7.5,3.2,210,10,120,3.4320018312922054
telangana ,Nalgonda,2010,Kharif     ,rice,206149.0,642566.0,828.92,163.0,27.028032786885248,35.89,22.18,7.5,3.2,210,10,120,3.11699789957749
telangana ,Nalgonda,2010,Rabi       ,rice,199166.0,681148.0,828.92,163.0,27.028032786885248,35.89,22.18,7.5,3.2,210,10,120,3.4200014058624464
telangana ,Nalgonda,2011,Kharif     ,rice,216547.0,634050.0,438.08,147.0,28.00049180327869,33.74,23.57,7.5,3.2,210,10,120,2.928001773287092
telangana ,Nalgonda,2011,Rabi       ,rice,111214.0,329750.0,438.08,147.0,28.00049180327869,33.74,23.57,7.5,3.2,210,10,120,2.965004405920118
telangana ,Nalgonda,2013,Kharif     ,rice,192185.0,546190.0,942.83,156.0,26.28562841530055,30.69,19.39,7.5,3.2,210,10,120,2.842001196763535
telangana ,Nalgonda,2013,Rabi       ,rice,201558.0,659095.0,942.83,156.0,26.28562841530055,30.69,19.39,7.5,3.2,210,10,120,3.2700016868593655
telangana ,Nalgonda,2014,Kharif     ,rice,177458.0,549765.0,515.95,135.0,28.12196721311476,36.14,21.1,7.5,3.2,210,10,120,3.098000653675799
telangana ,Nalgonda,2014,Rabi       ,rice,145917.0,491594.0,515.95,135.0,28.12196721311476,36.14,21.1,7.5,3.2,210,10,120,3.3689974437522703
telangana ,Nizamabad,1997,Kharif     ,rice,81600.0,135100.0,687.68,158.0,26.290491803278687,34.78,23.07,6.8,4.5,280,12,150,1.6556372549019607
telangana ,Nizamabad,1997,Rabi       ,rice,20600.0,49100.0,687.68,158.0,26.290491803278687,34.78,23.07,6.8,4.5,280,12,150,2.383495145631068
telangana ,Nizamabad,1998,Kharif     ,rice,108400.0,308000.0,1001.18,156.0,25.925573770491805,38.12,17.51,6.8,4.5,280,12,150,2.841328413284133
telangana ,Nizamabad,1998,Rabi       ,rice,50100.0,127800.0,1001.18,156.0,25.925573770491805,38.12,17.51,6.8,4.5,280,12,150,2.5508982035928143
telangana ,Nizamabad,1999,Kharif     ,rice,115922.0,295946.0,568.73,140.0,25.39169398907104,32.93,19.31,6.8,4.5,280,12,150,2.5529752764790117
telangana ,Nizamabad,1999,Rabi       ,rice,54336.0,136332.0,568.73,140.0,25.39169398907104,32.93,19.31,6.8,4.5,280,12,150,2.5090547703180213
telangana ,Nizamabad,2000,Kharif     ,rice,130502.0,333694.0,755.61,132.0,25.79327868852459,29.65,22.5,6.8,4.5,280,12,150,2.557002957809076
telangana ,Nizamabad,2000,Rabi       ,rice,50212.0,164344.0,755.61,132.0,25.79327868852459,29.65,22.5,6.8,4.5,280,12,150,3.2730024695291964
telangana ,Nizamabad,2001,Kharif     ,rice,122016.0,303088.0,691.54,140.0,25.45016393442623,34.56,20.76,6.8,4.5,280,12,150,2.484002098085497
telangana ,Nizamabad,2001,Rabi       ,rice,36156.0,97296.0,691.54,140.0,25.45016393442623,34.56,20.76,6.8,4.5,280,12,150,2.6910056422170596
telangana ,Nizamabad,2002,Kharif     ,rice,89863.0,140096.0,699.45,130.0,26.084535519125684,33.51,21.62,6.8,4.5,280,12,150,1.558995359602951
telangana ,Nizamabad,2002,Rabi       ,rice,17668.0,40566.0,699.45,130.0,26.084535519125684,33.51,21.62,6.8,4.5,280,12,150,2.2960153950645235
telangana ,Nizamabad,2003,Kharif     ,rice,73668.0,229181.0,831.36,136.0,25.60098360655737,37.51,19.98,6.8,4.5,280,12,150,3.1109979909865886
telangana ,Nizamabad,2003,Rabi       ,rice,17702.0,53177.0,831.36,136.0,25.60098360655737,37.51,19.98,6.8,4.5,280,12,150,3.004010846232064
telangana ,Nizamabad,2004,Kharif     ,rice,60268.0,135422.0,567.51,140.0,25.96781420765027,34.27,21.35,6.8,4.5,280,12,150,2.2469967478595607
telangana ,Nizamabad,2004,Rabi       ,rice,13127.0,33815.0,567.51,140.0,25.96781420765027,34.27,21.35,6.8,4.5,280,12,150,2.5759884208120667
telangana ,Nizamabad,2005,Kharif     ,rice,98831.0,344130.0,1115.42,147.0,25.103551912568307,36.64,16.94,6.8,4.5,280,12,150,3.4820046341734883
telangana ,Nizamabad,2005,Rabi       ,rice,50708.0,161860.0,1115.42,147.0,25.103551912568307,36.64,16.94,6.8,4.5,280,12,150,3.192001262128264
telangana ,Nizamabad,2006,Kharif     ,rice,114358.0,361714.0,952.96,149.0,25.382131147540985,32.17,20.39,6.8,4.5,280,12,150,3.1629969044579305
telangana ,Nizamabad,2006,Rabi       ,rice,53292.0,177143.0,952.96,149.0,25.382131147540985,32.17,20.39,6.8,4.5,280,12,150,3.324007355700668
telangana ,Nizamabad,2007,Kharif     ,rice,71000.0,254000.0,790.59,134.0,25.04808743169399,35.0,17.99,6.8,4.5,280,12,150,3.5774647887323945
telangana ,Nizamabad,2007,Rabi       ,rice,57000.0,199000.0,790.59,134.0,25.04808743169399,35.0,17.99,6.8,4.5,280,12,150,3.491228070175439
telangana ,Nizamabad,2008,Kharif     ,rice,111687.0,407769.0,935.49,133.0,25.35825136612022,34.55,18.95,6.8,4.5,280,12,150,3.6509978779983348
telangana ,Nizamabad,2008,Rabi       ,rice,78339.0,271836.0,935.49,133.0,25.35825136612022,34.55,18.95,6.8,4.5,280,12,150,3.4699957875387737
telangana ,Nizamabad,2009,Kharif     ,rice,75732.0,245978.0,762.71,127.0,26.208251366120216,35.13,18.4,6.8,4.5,280,12,150,3.2480061268684306
telangana ,Nizamabad,2009,Rabi       ,rice,45538.0,143080.0,762.71,127.0,26.208251366120216,35.13,18.4,6.8,4.5,280,12,150,3.1419913039659186
telangana ,Nizamabad,2010,Kharif     ,rice,116729.0,427496.0,1093.84,158.0,25.688032786885245,36.66,20.68,6.8,4.5,280,12,150,3.6622947168227262
telangana ,Nizamabad,2010,Rabi       ,rice,104894.0,416744.0,1093.84,158.0,25.688032786885245,36.66,20.68,6.8,4.5,280,12,150,3.9730013156138577
telangana ,Nizamabad,2011,Kharif     ,rice,149497.0,584000.0,718.8,135.0,25.747595628415304,32.14,21.65,6.8,4.5,280,12,150,3.9064329050081272
telangana ,Nizamabad,2011,Rabi       ,rice,110314.0,388195.0,718.8,135.0,25.747595628415304,32.14,21.65,6.8,4.5,280,12,150,3.5190003082111065
telangana ,Nizamabad,2013,Kharif     ,rice,152303.0,622200.0,1081.74,153.0,24.637704918032785,30.75,18.15,6.8,4.5,280,12,150,4.085277374706998
telangana ,Nizamabad,2013,Rabi       ,rice,108509.0,421992.0,1081.74,153.0,24.637704918032785,30.75,18.15,6.8,4.5,280,12,150,3.889004598696882
telangana ,Nizamabad,2014,Kharif     ,rice,112427.0,404400.0,543.72,127.0,26.79081967213115,36.73,19.67,6.8,4.5,280,12,150,3.5970007204675034
telangana ,Nizamabad,2014,Rabi       ,rice,56845.0,216125.0,543.72,127.0,26.79081967213115,36.73,19.67,6.8,4.5,280,12,150,3.802005453425983
telangana ,Rangareddi,1997,Kharif     ,rice,24000.0,48900.0,753.31,139.0,24.56,34.84,24.41,7.2,3.8,245,15,180,2.0375
telangana ,Rangareddi,1997,Rabi       ,rice,15700.0,42800.0,592.04,126.0,24.68,29.28,19.37,7.2,3.8,245,15,180,2.7261146496815285
telangana ,Rangareddi,1998,Kharif     ,rice,30200.0,55300.0,762.74,139.0,24.39,27.92,22.64,7.2,3.8,245,15,180,1.8311258278145695
telangana ,Rangareddi,1998,Rabi       ,rice,29800.0,77000.0,502.39,134.0,27.63,37.92,18.78,7.2,3.8,245,15,180,2.5838926174496644
telangana ,Rangareddi,1999,Kharif     ,rice,34109.0,79167.0,603.07,128.0,24.44,39.46,23.48,7.2,3.8,245,15,180,2.321000322495529
telangana ,Rangareddi,1999,Rabi       ,rice,19140.0,37055.0,853.78,160.0,28.42,38.03,21.96,7.2,3.8,245,15,180,1.935997910135841
telangana ,Rangareddi,2000,Kharif     ,rice,39103.0,100573.0,770.76,162.0,25.6,33.66,19.26,7.2,3.8,245,15,180,2.5720021481727744
telangana ,Rangareddi,2000,Rabi       ,rice,18996.0,47642.0,920.83,157.0,27.33,30.64,24.09,7.2,3.8,245,15,180,2.508001684565172
telangana ,Rangareddi,2001,Kharif     ,rice,25102.0,66520.0,431.61,147.0,28.15,29.16,22.92,7.2,3.8,245,15,180,2.6499880487610548
telangana ,Rangareddi,2001,Rabi       ,rice,21614.0,57580.0,952.34,138.0,27.62,36.59,17.04,7.2,3.8,245,15,180,2.6640140649578976
telangana ,Rangareddi,2002,Kharif     ,rice,20618.0,36844.0,635.82,133.0,27.67,30.69,20.33,7.2,3.8,245,15,180,1.78698224852071
telangana ,Rangareddi,2002,Rabi       ,rice,9642.0,22832.0,1125.52,134.0,25.41,30.52,24.55,7.2,3.8,245,15,180,2.3679734494918065
telangana ,Rangareddi,2003,Kharif     ,rice,21939.0,50942.0,1217.91,151.0,26.11,36.01,20.64,7.2,3.8,245,15,180,2.3219836820274398
telangana ,Rangareddi,2003,Rabi       ,rice,14360.0,34605.0,1175.72,160.0,24.7,31.65,23.45,7.2,3.8,245,15,180,2.409818941504178
telangana ,Rangareddi,2004,Kharif     ,rice,19504.0,50574.0,623.04,154.0,28.08,32.17,19.18,7.2,3.8,245,15,180,2.593006562756358
telangana ,Rangareddi,2004,Rabi       ,rice,10487.0,28042.0,1035.06,126.0,28.47,30.39,18.54,7.2,3.8,245,15,180,2.673977305235053
telangana ,Rangareddi,2005,Kharif     ,rice,23600.0,65726.0,811.95,134.0,28.31,31.05,23.79,7.2,3.8,245,15,180,2.785
telangana ,Rangareddi,2005,Rabi       ,rice,16656.0,46420.0,519.7,163.0,26.66,34.95,21.93,7.2,3.8,245,15,180,2.786983669548511
telangana ,Rangareddi,2006,Kharif     ,rice,20010.0,54747.0,1224.6,150.0,25.25,33.21,22.12,7.2,3.8,245,15,180,2.735982008995502
telangana ,Rangareddi,2006,Rabi       ,rice,11044.0,28063.0,685.34,167.0,24.96,35.01,24.45,7.2,3.8,245,15,180,2.541017747193046
telangana ,Rangareddi,2007,Kharif     ,rice,19000.0,46000.0,514.28,150.0,24.26,37.81,21.14,7.2,3.8,245,15,180,2.4210526315789473
telangana ,Rangareddi,2007,Rabi       ,rice,12000.0,31000.0,982.49,138.0,28.45,38.77,22.46,7.2,3.8,245,15,180,2.5833333333333335
telangana ,Rangareddi,2008,Kharif     ,rice,19183.0,56398.0,404.39,125.0,28.28,34.33,23.65,7.2,3.8,245,15,180,2.939998957410207
telangana ,Rangareddi,2008,Rabi       ,rice,12917.0,35625.0,1018.06,147.0,25.52,30.48,23.64,7.2,3.8,245,15,180,2.7579933421073006
telangana ,Rangareddi,2009,Kharif     ,rice,20022.0,52157.0,534.34,148.0,28.2,38.38,23.02,7.2,3.8,245,15,180,2.6049845170312658
telangana ,Rangareddi,2009,Rabi       ,rice,15340.0,40498.0,650.84,153.0,25.54,33.99,19.34,7.2,3.8,245,15,180,2.640026075619296
telangana ,Rangareddi,2010,Kharif     ,rice,30985.0,78837.0,1023.08,154.0,25.88,30.08,20.65,7.2,3.8,245,15,180,2.5443601742778763
telangana ,Rangareddi,2010,Rabi       ,rice,21375.0,57264.0,752.65,162.0,27.31,29.3,17.0,7.2,3.8,245,15,180,2.6790175438596493
telangana ,Rangareddi,2011,Kharif     ,rice,29334.0,67684.0,673.85,138.0,25.62,34.82,19.21,7.2,3.8,245,15,180,2.307356650985205
telangana ,Rangareddi,2011,Rabi       ,rice,14333.0,35417.0,427.05,161.0,25.84,37.54,20.48,7.2,3.8,245,15,180,2.4710109537431104
telangana ,Rangareddi,2013,Kharif     ,rice,27054.0,62711.0,418.75,147.0,27.54,36.32,24.0,7.2,3.8,245,15,180,2.31799364234494
telangana ,Rangareddi,2013,Rabi       ,rice,17986.0,40163.0,515.4,127.0,26.77,37.84,16.58,7.2,3.8,245,15,180,2.2330145668853554
telangana ,Rangareddi,2014,Kharif     ,rice,23817.0,60376.0,1070.08,125.0,27.51,36.03,17.71,7.2,3.8,245,15,180,2.5349960112524665
telangana ,Rangareddi,2014,Rabi       ,rice,11065.0,30838.0,927.77,127.0,28.49,36.76,22.09,7.2,3.8,245,15,180,2.7869859918662447
telangana ,Warangal,1997,Kharif     ,rice,43500.0,97300.0,664.42,165.0,27.04868852459016,36.11,23.4,7.2,3.8,245,15,180,2.2367816091954023
telangana ,Warangal,1997,Rabi       ,rice,35000.0,82600.0,664.42,165.0,27.04868852459016,36.11,23.4,7.2,3.8,245,15,180,2.36
telangana ,Warangal,1998,Kharif     ,rice,133300.0,376900.0,914.69,165.0,26.71098360655737,39.22,17.54,7.2,3.8,245,15,180,2.827456864216054
telangana ,Warangal,1998,Rabi       ,rice,74400.0,195900.0,914.69,165.0,26.71098360655737,39.22,17.54,7.2,3.8,245,15,180,2.6330645161290325
telangana ,Warangal,1999,Kharif     ,rice,132447.0,281450.0,510.94,155.0,26.304316939890708,33.59,19.73,7.2,3.8,245,15,180,2.125000943773736
telangana ,Warangal,1999,Rabi       ,rice,51695.0,108043.0,510.94,155.0,26.304316939890708,33.59,19.73,7.2,3.8,245,15,180,2.0900087049037626
telangana ,Warangal,2000,Kharif     ,rice,162922.0,464979.0,717.81,145.0,26.188032786885245,30.31,22.01,7.2,3.8,245,15,180,2.8539976184922846
telangana ,Warangal,2000,Rabi       ,rice,62179.0,185045.0,717.81,145.0,26.188032786885245,30.31,22.01,7.2,3.8,245,15,180,2.9760047604496696
telangana ,Warangal,2001,Kharif     ,rice,129975.0,369259.0,610.3,157.0,26.445027322404368,35.86,21.48,7.2,3.8,245,15,180,2.8410001923446817
telangana ,Warangal,2001,Rabi       ,rice,49550.0,145776.0,610.3,157.0,26.445027322404368,35.86,21.48,7.2,3.8,245,15,180,2.9419979818365287
telangana ,Warangal,2002,Kharif     ,rice,109862.0,228074.0,656.95,139.0,26.829398907103823,33.88,22.35,7.2,3.8,245,15,180,2.0760044419362473
telangana ,Warangal,2002,Rabi       ,rice,25332.0,64673.0,656.95,139.0,26.829398907103823,33.88,22.35,7.2,3.8,245,15,180,2.5530159482078005
telangana ,Warangal,2003,Kharif     ,rice,124333.0,381827.0,812.2,143.0,26.27,38.79,20.51,7.2,3.8,245,15,180,3.0710028713213706
telangana ,Warangal,2003,Rabi       ,rice,45902.0,128939.0,812.2,143.0,26.27,38.79,20.51,7.2,3.8,245,15,180,2.809006143523158
telangana ,Warangal,2004,Kharif     ,rice,108411.0,291842.0,528.91,146.0,26.64245901639344,33.62,20.86,7.2,3.8,245,15,180,2.691996199647637
telangana ,Warangal,2004,Rabi       ,rice,21913.0,63920.0,528.91,146.0,26.64245901639344,33.62,20.86,7.2,3.8,245,15,180,2.916989914662529
telangana ,Warangal,2005,Kharif     ,rice,139319.0,440805.0,1057.04,159.0,25.72726775956284,36.37,17.74,7.2,3.8,245,15,180,3.1639977318240873
telangana ,Warangal,2005,Rabi       ,rice,62556.0,205371.0,1057.04,159.0,25.72726775956284,36.37,17.74,7.2,3.8,245,15,180,3.282994436984462
telangana ,Warangal,2006,Kharif     ,rice,140255.0,408002.0,912.88,155.0,26.186830601092893,32.65,20.87,7.2,3.8,245,15,180,2.9090014616234714
telangana ,Warangal,2006,Rabi       ,rice,68680.0,181384.0,912.88,155.0,26.186830601092893,32.65,20.87,7.2,3.8,245,15,180,2.6410017472335467
telangana ,Warangal,2007,Kharif     ,rice,115000.0,354000.0,750.13,145.0,25.77311475409836,34.88,18.44,7.2,3.8,245,15,180,3.0782608695652174
telangana ,Warangal,2007,Rabi       ,rice,72000.0,205000.0,750.13,145.0,25.77311475409836,34.88,18.44,7.2,3.8,245,15,180,2.8472222222222223
telangana ,Warangal,2008,Kharif     ,rice,152852.0,459932.0,879.82,140.0,26.041639344262293,34.3,19.25,7.2,3.8,245,15,180,3.0090021720356948
telangana ,Warangal,2008,Rabi       ,rice,78006.0,230040.0,879.82,140.0,26.041639344262293,34.3,19.25,7.2,3.8,245,15,180,2.949003922775171
telangana ,Warangal,2009,Kharif     ,rice,84342.0,209253.0,697.42,142.0,26.975409836065573,35.78,19.37,7.2,3.8,245,15,180,2.4810059045315502
telangana ,Warangal,2009,Rabi       ,rice,40087.0,107072.0,697.42,142.0,26.975409836065573,35.78,19.37,7.2,3.8,245,15,180,2.6709905954548856
telangana ,Warangal,2010,Kharif     ,rice,169278.0,519314.0,1089.87,165.0,26.42852459016393,37.5,21.23,7.2,3.8,245,15,180,3.0678174364063846
telangana ,Warangal,2010,Rabi       ,rice,98782.0,341094.0,1089.87,165.0,26.42852459016393,37.5,21.23,7.2,3.8,245,15,180,3.452997509667753
telangana ,Warangal,2011,Kharif     ,rice,160729.0,404520.0,511.8,137.0,27.077868852459016,34.2,22.65,7.2,3.8,245,15,180,2.51678290787599
telangana ,Warangal,2011,Rabi       ,rice,63620.0,169420.0,511.8,137.0,27.077868852459016,34.2,22.65,7.2,3.8,245,15,180,2.662999056900346
telangana ,Warangal,2013,Kharif     ,rice,159311.0,501478.0,1025.7,153.0,25.38726775956284,30.6,18.2,7.2,3.8,245,15,180,3.147792682237887
telangana ,Warangal,2013,Rabi       ,rice,95542.0,299046.0,1025.7,153.0,25.38726775956284,30.6,18.2,7.2,3.8,245,15,180,3.129995185363505
telangana ,Warangal,2014,Kharif     ,rice,95515.0,282059.0,419.04,133.0,27.72054644808743,36.92,20.91,7.2,3.8,245,15,180,2.9530335549390148
telangana ,Warangal,2014,Rabi       ,rice,46492.0,155376.0,419.04,133.0,27.72054644808743,36.92,20.91,7.2,3.8,245,15,180,3.3419943216037167
